0.07375,0.07125,0.07125,0.07375,0.07375,0.07375,0.07375,0.0725,0.07375,0.07375,0.07375,0.07375,0.07375,0.07375,0.0725,0.07125,0.07375,0.07375,0.07125,0.07125,0.07375,0.07125,0.07375,0.07375,0.07125,0.07125,0.07375,0.07375,0.07375,0.07125,0.07375,0.07125,0.07375,0.07375,0.07375,0.07125,0.07125,0.07125,0.07375,0.07125,0.07125,0.0725,0.07375,0.07375,0.07375,0.07375,0.07375,0.07375,0.07375,0.07375,0.07125,0.07375,0.07125,0.07125,0.07125,0.07125,0.0725,0.07125,0.07375,0.07375,0.07375,0.07375,0.07375,0.07125,0.07125,0.07375,0.07375,0.07375,0.0725,0.07125,0.07125,0.07125,0.0725,0.07375,0.07375,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07375,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.0725,0.07125,0.07125,0.07375,0.07125,0.07125,0.07125,0.07125,0.07375,0.07125,0.07375,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07375,0.07125,0.07125,0.07125,0.0725,0.07125,0.07125,0.07125,0.07375,0.07125,0.07125,0.07375,0.07125,0.07375,0.07125,0.07125,0.07125,0.0725,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07375,0.07125,0.07125,0.07375,0.07125,0.07125,0.07125,0.07125,0.07125,0.07375,0.07125,0.07125,0.07125,0.07375,0.07375,0.07125,0.07375,0.07125,0.07125,0.07125,0.07375,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07375,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07375,0.07125,0.07125,0.07125,0.07125,0.07125,0.07375,0.07125,0.07125,0.07125,0.07375,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.0725,0.07125,0.07125,0.07375,0.07125,0.07375,0.07125,0.07375,0.07125,0.07125,0.07125,0.07125,0.07375,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07125,0.07375,0.07375,0.07125,0.07375,0.07125,0.07125
0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1425,0.1475,0.1475,0.1425,0.1425,0.1475,0.1425,0.1475,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1475,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.145,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.145,0.1425,0.1425,0.1425,0.145,0.1475,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.145,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.145,0.1425,0.14375,0.1475,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425
0.1475,0.145,0.145,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.145,0.1475,0.1475,0.145,0.1425,0.1475,0.1425,0.1475,0.1475,0.145,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1475,0.1475,0.145,0.145,0.1425,0.1475,0.1425,0.1425,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.14375,0.145,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.145,0.1475,0.1475,0.1475,0.145,0.145,0.14375,0.145,0.145,0.1475,0.1475,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.145,0.1425,0.145,0.1425,0.1425,0.145,0.14375,0.1425,0.1475,0.1425,0.145,0.1425,0.1425,0.1475,0.145,0.1475,0.145,0.145,0.145,0.145,0.14375,0.145,0.1475,0.1425,0.1425,0.1425,0.145,0.14375,0.1425,0.1425,0.1475,0.1425,0.1425,0.1475,0.1425,0.1475,0.145,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.145,0.1425,0.1475,0.1425,0.145,0.1425,0.1425,0.1425,0.1475,0.145,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.145,0.1425,0.145,0.1425,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.145,0.1425,0.145,0.1475,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.145,0.145,0.1475,0.1425,0.1425,0.14375,0.1425,0.1425,0.1425,0.1425,0.1425,0.145,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425
0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.145,0.145,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.145,0.1475,0.145,0.1475,0.1475,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.145,0.145,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1425,0.1425,0.1425,0.145,0.145,0.1425,0.1425,0.1475,0.1425,0.1425,0.1475,0.1425,0.1475,0.1475,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.145,0.1425,0.145,0.1475,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425
0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.145,0.145,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.145,0.1475,0.145,0.1475,0.1475,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.145,0.145,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1425,0.1425,0.1425,0.145,0.145,0.1425,0.1425,0.1475,0.1425,0.1425,0.1475,0.1425,0.1475,0.1475,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.145,0.1425,0.145,0.1475,0.145,0.1475,0.1425,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425
0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.145,0.145,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.145,0.1475,0.145,0.1475,0.1475,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.145,0.145,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1425,0.1425,0.1425,0.145,0.145,0.1425,0.1425,0.1475,0.1425,0.1425,0.1475,0.1425,0.1475,0.1475,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.145,0.1425,0.145,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425
0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1475,0.1475,0.14375,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.145,0.145,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.145,0.1475,0.145,0.1475,0.1475,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.145,0.145,0.1425,0.1475,0.14375,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1425,0.1425,0.1425,0.145,0.145,0.1425,0.1425,0.1475,0.1425,0.1425,0.1475,0.1425,0.1475,0.1475,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.145,0.1425,0.145,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425
0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.14375,0.1475,0.1425,0.1475,0.1475,0.1475,0.14375,0.1475,0.1475,0.1475,0.1425,0.1475,0.14375,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.145,0.145,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.145,0.1475,0.145,0.1475,0.1475,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.14375,0.1475,0.1425,0.1425,0.145,0.145,0.1425,0.1475,0.14375,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1425,0.1425,0.1425,0.145,0.145,0.1425,0.1425,0.1475,0.1425,0.1425,0.1475,0.1425,0.1475,0.1475,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.145,0.1425,0.145,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425
0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.145,0.1475,0.1475,0.1475,0.14375,0.1475,0.1475,0.1475,0.14375,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1425,0.1425,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.145,0.145,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.145,0.1475,0.145,0.1475,0.1475,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.145,0.1475,0.1425,0.1425,0.145,0.145,0.14375,0.1475,0.14375,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1425,0.14375,0.1425,0.145,0.145,0.1425,0.145,0.1475,0.145,0.1425,0.1475,0.1425,0.1475,0.1475,0.14375,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.145,0.1475,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.14375,0.1425,0.1425,0.1425,0.145,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.145,0.145,0.1425,0.1425,0.14375,0.1425,0.145,0.1425,0.145,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425
0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.14625,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1475,0.145,0.1475,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.14625,0.1475,0.1425,0.1425,0.145,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.145,0.145,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.14625,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.145,0.1475,0.145,0.1475,0.1475,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.145,0.1475,0.1425,0.1425,0.145,0.145,0.145,0.1475,0.14375,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.145,0.1475,0.1475,0.1425,0.145,0.1425,0.145,0.145,0.1425,0.14625,0.1475,0.14625,0.1425,0.1475,0.1425,0.1475,0.1475,0.145,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.14625,0.1475,0.1425,0.1425,0.1425,0.1475,0.1475,0.1425,0.1425,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.145,0.1425,0.1425,0.1425,0.14625,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.1425,0.1475,0.1425,0.1425,0.14625,0.14625,0.1425,0.1425,0.145,0.1425,0.145,0.1425,0.145,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1425,0.145,0.1425,0.1425,0.1425,0.1425,0.1425,0.1475,0.1475,0.1475,0.1425,0.1475,0.1425,0.1425
