0.10625,0.11375,0.1075,0.10375,0.11375,0.105,0.105,0.1075,0.12,0.10625,0.105,0.25,0.095,0.1,0.10375,0.10875,0.12,0.11375,0.1075,0.1075,0.1,0.105,0.10625,0.11125,0.115,0.1075,0.10875,0.12,0.095,0.09875,0.05375,0.095,0.10875,0.095,0.12,0.09125,0.095,0.095,0.1,0.1075,0.10375,0.25,0.095,0.095,0.09875,0.25,0.105,0.09375,0.095,0.08875,0.11125,0.09875,0.105,0.1075,0.105,0.09375,0.105,0.12,0.105,0.1075,0.095,0.1,0.09375,0.1,0.1075,0.115,0.10375,0.10875,0.105,0.105,0.095,0.09375,0.09875,0.095,0.10875,0.1075,0.09375,0.095,0.09125,0.09125,0.105,0.105,0.12,0.095,0.11375,0.08875,0.095,0.11875,0.1075,0.09375,0.095,0.10625,0.09375,0.11375,0.12,0.1075,0.11125,0.10375,0.09375,0.09875,0.09875,0.09875,0.095,0.09875,0.10375,0.11375,0.1075,0.11375,0.095,0.115,0.09375,0.09125,0.095,0.09375,0.25,0.12,0.08875,0.25,0.25,0.095,0.105,0.09875,0.09375,0.09125,0.09125,0.095,0.1075,0.095,0.10375,0.09875,0.1,0.105,0.09875,0.12,0.08875,0.10375,0.095,0.09375,0.09875,0.25,0.11375,0.08875,0.12,0.095,0.1
0.2125,0.22375,0.215,0.20375,0.22375,0.20875,0.20875,0.21125,0.23,0.21,0.20875,0.37375,0.19,0.2,0.20375,0.2175,0.24,0.22375,0.21125,0.215,0.2,0.205,0.21,0.22125,0.23,0.21125,0.2175,0.235,0.19,0.19625,0.1075,0.19,0.2175,0.19,0.235,0.18,0.19,0.19125,0.2,0.21125,0.20625,0.37375,0.19,0.19,0.19625,0.3725,0.20875,0.1875,0.19125,0.1775,0.22125,0.19625,0.20875,0.215,0.20875,0.1875,0.20875,0.235,0.20875,0.21375,0.19,0.2,0.1875,0.2,0.21375,0.23,0.20625,0.2175,0.20875,0.20875,0.19,0.1875,0.19625,0.19,0.2175,0.21375,0.1875,0.19125,0.18125,0.18125,0.20875,0.20875,0.235,0.19125,0.22,0.1775,0.19,0.23375,0.215,0.1875,0.19125,0.21,0.1875,0.22375,0.24,0.21375,0.22125,0.20625,0.1875,0.19625,0.19625,0.19625,0.19,0.19625,0.20625,0.2275,0.21125,0.2275,0.19,0.23,0.1875,0.18125,0.19,0.1875,0.5,0.23,0.1775,0.37375,0.3725,0.19,0.20875,0.19625,0.1875,0.18125,0.18125,0.19125,0.215,0.19,0.20625,0.19625,0.2,0.20875,0.19625,0.235,0.1775,0.20625,0.19,0.1875,0.19625,0.36,0.2275,0.1775,0.24,0.19,0.2
0.2125,0.22375,0.215,0.20375,0.22375,0.20875,0.20875,0.21125,0.23,0.21,0.20875,0.37375,0.19,0.2,0.20375,0.2175,0.24,0.22375,0.21125,0.215,0.2,0.205,0.21,0.22125,0.23,0.21125,0.2175,0.235,0.19,0.19625,0.1075,0.19,0.2175,0.19,0.235,0.18,0.19,0.1925,0.2,0.21125,0.20625,0.37375,0.19,0.19,0.19625,0.3725,0.20875,0.1875,0.1925,0.1775,0.22125,0.19625,0.20875,0.21625,0.20875,0.1875,0.20875,0.235,0.20875,0.21375,0.19,0.2,0.1875,0.2,0.21375,0.23,0.20625,0.2175,0.20875,0.20875,0.19,0.1875,0.19625,0.19,0.2175,0.21375,0.1875,0.1925,0.18125,0.18125,0.20875,0.20875,0.235,0.1925,0.22,0.1775,0.19,0.23375,0.21625,0.1875,0.1925,0.21,0.1875,0.22375,0.24,0.21375,0.22125,0.20625,0.1875,0.19625,0.19625,0.19625,0.19,0.19625,0.20625,0.2275,0.21125,0.2275,0.19,0.23,0.1875,0.18125,0.19,0.1875,0.5,0.23,0.1775,0.37375,0.3725,0.19,0.20875,0.19625,0.1875,0.18125,0.18125,0.1925,0.21625,0.19,0.20625,0.19625,0.2,0.20875,0.19625,0.235,0.1775,0.20625,0.19,0.1875,0.19625,0.36,0.22875,0.1775,0.24,0.19,0.2
0.2125,0.22375,0.215,0.20375,0.22375,0.20875,0.20875,0.21125,0.23,0.21125,0.20875,0.37375,0.19,0.2,0.20375,0.2175,0.24,0.22375,0.21125,0.215,0.2,0.205,0.21125,0.22125,0.23,0.21125,0.2175,0.235,0.19,0.19625,0.1075,0.19,0.2175,0.19125,0.235,0.18,0.19,0.19375,0.2,0.21125,0.20625,0.37375,0.19,0.19,0.19625,0.3725,0.20875,0.1875,0.1925,0.1775,0.22125,0.19625,0.20875,0.21625,0.20875,0.1875,0.20875,0.235,0.20875,0.21375,0.19,0.2,0.1875,0.2,0.21375,0.23,0.20625,0.2175,0.20875,0.20875,0.19,0.1875,0.19625,0.19,0.2175,0.21375,0.1875,0.19375,0.18125,0.18125,0.20875,0.20875,0.235,0.19375,0.22,0.1775,0.19,0.23375,0.21625,0.1875,0.19375,0.21125,0.1875,0.22375,0.24,0.21375,0.22125,0.20625,0.1875,0.19625,0.19625,0.19625,0.19,0.19625,0.20625,0.2275,0.21125,0.2275,0.19,0.23,0.1875,0.18125,0.19,0.1875,0.5,0.23,0.1775,0.37375,0.3725,0.19,0.20875,0.19625,0.1875,0.18125,0.18125,0.1925,0.21625,0.19,0.20625,0.19625,0.2,0.20875,0.19625,0.235,0.1775,0.20625,0.19,0.1875,0.19625,0.36,0.22875,0.1775,0.24,0.19125,0.2
0.2125,0.22375,0.215,0.20375,0.22375,0.20875,0.20875,0.21125,0.23,0.21125,0.20875,0.37375,0.19,0.2,0.20375,0.2175,0.24,0.22375,0.21125,0.215,0.2,0.205,0.21125,0.22125,0.23,0.21125,0.2175,0.235,0.19,0.19625,0.1075,0.19,0.2175,0.1925,0.235,0.18,0.19,0.19375,0.2,0.21125,0.20625,0.37375,0.19,0.19,0.19625,0.3725,0.20875,0.1875,0.1925,0.1775,0.22125,0.19625,0.20875,0.21625,0.20875,0.1875,0.20875,0.235,0.20875,0.21375,0.19,0.2,0.1875,0.2,0.21375,0.23,0.20625,0.2175,0.20875,0.20875,0.19,0.1875,0.19625,0.19,0.2175,0.21375,0.1875,0.19375,0.18125,0.18125,0.20875,0.20875,0.235,0.19375,0.22,0.1775,0.19,0.23375,0.21625,0.1875,0.19375,0.21125,0.1875,0.22375,0.24,0.21375,0.22125,0.20625,0.1875,0.19625,0.19625,0.19625,0.19,0.19625,0.20625,0.2275,0.21125,0.2275,0.19,0.23,0.1875,0.18125,0.19,0.1875,0.5,0.23,0.1775,0.37375,0.3725,0.19,0.20875,0.19625,0.1875,0.18125,0.18125,0.1925,0.21625,0.19,0.20625,0.19625,0.2,0.20875,0.19625,0.235,0.1775,0.20625,0.19,0.1875,0.19625,0.36,0.22875,0.1775,0.24,0.1925,0.2
0.2125,0.22375,0.215,0.20375,0.22375,0.20875,0.20875,0.21125,0.23,0.21125,0.20875,0.37375,0.19,0.20125,0.20375,0.2175,0.24,0.22375,0.21125,0.215,0.2,0.205,0.21125,0.22125,0.23,0.21125,0.2175,0.235,0.19,0.19625,0.1075,0.19,0.2175,0.1925,0.235,0.18,0.19,0.195,0.2,0.21125,0.20625,0.37375,0.19,0.19,0.19625,0.3725,0.20875,0.1875,0.1925,0.1775,0.22125,0.19625,0.20875,0.21625,0.20875,0.1875,0.20875,0.235,0.20875,0.21375,0.19,0.2,0.1875,0.2,0.21375,0.23,0.20625,0.2175,0.20875,0.20875,0.19,0.1875,0.19625,0.19,0.2175,0.21375,0.1875,0.195,0.18125,0.18125,0.20875,0.20875,0.235,0.19375,0.22,0.1775,0.19,0.23375,0.21625,0.1875,0.19375,0.21125,0.1875,0.22375,0.24,0.21375,0.22125,0.20625,0.1875,0.19625,0.19625,0.19625,0.19,0.19625,0.20625,0.2275,0.21125,0.2275,0.19,0.23,0.1875,0.18125,0.19,0.1875,0.5,0.23,0.1775,0.37375,0.3725,0.19,0.20875,0.19625,0.1875,0.1825,0.1825,0.1925,0.21625,0.19,0.20625,0.19625,0.20125,0.20875,0.19625,0.235,0.1775,0.20625,0.19,0.1875,0.19625,0.36,0.22875,0.1775,0.24,0.1925,0.20125
0.2125,0.22375,0.215,0.20375,0.22375,0.20875,0.20875,0.21125,0.23,0.21125,0.20875,0.37375,0.19,0.20125,0.20375,0.2175,0.24,0.22375,0.21125,0.215,0.2,0.205,0.21125,0.22125,0.23,0.21125,0.2175,0.235,0.19,0.19625,0.1075,0.19,0.2175,0.1925,0.235,0.18,0.19,0.195,0.2,0.21125,0.20625,0.37375,0.19,0.19,0.19625,0.3725,0.20875,0.1875,0.1925,0.1775,0.22125,0.19625,0.20875,0.21625,0.20875,0.1875,0.20875,0.235,0.20875,0.21375,0.19,0.2,0.1875,0.2,0.21375,0.23,0.20625,0.2175,0.20875,0.20875,0.19,0.1875,0.19625,0.19,0.2175,0.21375,0.1875,0.195,0.1825,0.18125,0.20875,0.20875,0.235,0.19375,0.22,0.1775,0.19,0.23375,0.21625,0.1875,0.19375,0.21125,0.1875,0.22375,0.24,0.21375,0.22125,0.20625,0.1875,0.1975,0.1975,0.19625,0.19125,0.19625,0.20625,0.2275,0.21125,0.2275,0.19,0.23,0.1875,0.18125,0.19,0.1875,0.5,0.23,0.1775,0.37375,0.3725,0.19,0.20875,0.19625,0.1875,0.1825,0.1825,0.1925,0.21625,0.19,0.20625,0.19625,0.20375,0.20875,0.19625,0.235,0.1775,0.20625,0.19,0.1875,0.19625,0.36,0.22875,0.1775,0.24,0.1925,0.20125
0.2125,0.22375,0.215,0.20375,0.22375,0.20875,0.20875,0.21125,0.23,0.21125,0.20875,0.37375,0.19,0.20125,0.20375,0.2175,0.24,0.22375,0.21125,0.215,0.2,0.205,0.21125,0.22125,0.23,0.21125,0.2175,0.235,0.19,0.19625,0.1075,0.19,0.2175,0.1925,0.235,0.18,0.19,0.19625,0.2,0.21125,0.20625,0.37375,0.19,0.19,0.19625,0.3725,0.20875,0.1875,0.1925,0.1775,0.22125,0.19625,0.20875,0.21625,0.20875,0.1875,0.20875,0.235,0.20875,0.21375,0.19,0.2,0.1875,0.2,0.21375,0.23,0.20625,0.2175,0.20875,0.20875,0.19,0.1875,0.19625,0.19,0.2175,0.21375,0.1875,0.195,0.1825,0.18125,0.20875,0.20875,0.235,0.19375,0.22,0.1775,0.19,0.23375,0.21625,0.1875,0.195,0.21125,0.1875,0.22375,0.24,0.21375,0.22125,0.20625,0.1875,0.1975,0.19875,0.19625,0.1925,0.19625,0.20625,0.2275,0.21125,0.2275,0.19,0.23,0.1875,0.18125,0.19,0.1875,0.5,0.23,0.1775,0.37375,0.3725,0.19,0.20875,0.19625,0.1875,0.1825,0.1825,0.1925,0.21625,0.19,0.20625,0.19625,0.20375,0.20875,0.19625,0.235,0.1775,0.20625,0.19,0.1875,0.19625,0.36,0.22875,0.1775,0.24,0.1925,0.20125
0.2125,0.22375,0.215,0.20375,0.22375,0.20875,0.20875,0.21125,0.23,0.21125,0.20875,0.37375,0.19,0.20125,0.20375,0.2175,0.24,0.22375,0.21125,0.215,0.2,0.205,0.21125,0.22125,0.23,0.21125,0.2175,0.235,0.19,0.19625,0.1075,0.19,0.2175,0.1925,0.235,0.18,0.19,0.19875,0.2,0.21125,0.20625,0.37375,0.19,0.19,0.19625,0.3725,0.20875,0.1875,0.1925,0.1775,0.22125,0.19625,0.20875,0.21625,0.20875,0.1875,0.20875,0.235,0.20875,0.21375,0.19,0.2,0.1875,0.2,0.21375,0.23,0.20625,0.2175,0.20875,0.20875,0.19,0.1875,0.19625,0.19,0.2175,0.21375,0.1875,0.195,0.1825,0.1825,0.20875,0.20875,0.235,0.19375,0.22,0.1775,0.19,0.23375,0.21625,0.1875,0.195,0.21125,0.1875,0.22375,0.24,0.21375,0.22125,0.20625,0.1875,0.19875,0.2,0.19625,0.1925,0.19625,0.20625,0.2275,0.21125,0.2275,0.19,0.23,0.1875,0.18125,0.19,0.1875,0.5,0.23,0.1775,0.37375,0.3725,0.19,0.20875,0.19625,0.1875,0.1825,0.1825,0.1925,0.21625,0.19,0.20625,0.19625,0.20375,0.20875,0.19625,0.235,0.1775,0.20625,0.19,0.1875,0.19625,0.36,0.22875,0.1775,0.24,0.19375,0.20125
0.2125,0.22375,0.215,0.20375,0.22375,0.20875,0.20875,0.21125,0.23,0.21125,0.20875,0.37375,0.19,0.2025,0.20375,0.2175,0.24,0.22375,0.21125,0.215,0.2,0.205,0.21125,0.22125,0.23,0.21125,0.2175,0.235,0.19,0.19625,0.1075,0.19,0.2175,0.1925,0.235,0.18,0.19,0.2,0.2,0.21125,0.20625,0.37375,0.19,0.19,0.19625,0.3725,0.20875,0.1875,0.1925,0.1775,0.22125,0.19625,0.20875,0.21625,0.20875,0.1875,0.20875,0.235,0.20875,0.21375,0.19,0.2,0.1875,0.2,0.21375,0.23,0.20625,0.2175,0.20875,0.20875,0.19,0.1875,0.19625,0.19,0.2175,0.21375,0.18875,0.195,0.1825,0.1825,0.20875,0.20875,0.235,0.19375,0.22,0.1775,0.19,0.23375,0.21625,0.1875,0.195,0.21125,0.1875,0.22375,0.24,0.21375,0.22125,0.20625,0.1875,0.2,0.2,0.19625,0.1925,0.19625,0.20625,0.2275,0.21125,0.2275,0.19,0.23,0.1875,0.18125,0.19,0.1875,0.5,0.23,0.1775,0.37375,0.3725,0.19,0.20875,0.19625,0.1875,0.1825,0.1825,0.1925,0.21625,0.19,0.20625,0.19625,0.20375,0.20875,0.19625,0.235,0.17875,0.20625,0.19,0.1875,0.1975,0.36,0.22875,0.1775,0.24,0.195,0.2025
