0.10625,0.1125,0.10625,0.11,0.105,0.105,0.10625,0.105,0.0975,0.1,0.0975,0.105,0.10625,0.10125,0.0975,0.10625,0.0975,0.1,0.1,0.11125,0.1125,0.10625,0.1,0.10625,0.10625,0.11125,0.11125,0.105,0.1,0.11125,0.10625,0.11125,0.10625,0.1,0.0975,0.11125,0.1125,0.1,0.11125,0.1025,0.1025,0.10875,0.10625,0.1,0.08875,0.1,0.105,0.1025,0.0975,0.10625,0.1125,0.105,0.11125,0.105,0.105,0.10875,0.1,0.10875,0.0975,0.11,0.09875,0.11125,0.1025,0.1025,0.1125,0.1025,0.0975,0.1075,0.0975,0.105,0.1025,0.11125,0.10875,0.0975,0.1,0.1025,0.1025,0.1,0.1,0.11,0.1025,0.11125,0.0975,0.10625,0.11125,0.115,0.1075,0.11125,0.1025,0.1075,0.1075,0.10625,0.105,0.105,0.105,0.0975,0.11,0.11125,0.1075,0.1025,0.10625,0.10625,0.1,0.11125,0.1,0.10625,0.105,0.1125,0.105,0.10125,0.105,0.10625,0.1025,0.1075,0.1025,0.10125,0.11125,0.0975,0.10625,0.11,0.10125,0.105
0.2125,0.225,0.2075,0.21875,0.21,0.21,0.2125,0.21,0.195,0.20125,0.195,0.20625,0.2125,0.2025,0.195,0.2125,0.195,0.2,0.2,0.22125,0.225,0.2125,0.2,0.2075,0.2125,0.22125,0.22125,0.21,0.2,0.22125,0.2125,0.22125,0.2125,0.2,0.195,0.22125,0.225,0.2,0.22125,0.20375,0.20375,0.2175,0.2125,0.2,0.1775,0.2,0.20625,0.20375,0.195,0.2125,0.225,0.21,0.22125,0.21,0.20625,0.21875,0.2,0.2175,0.195,0.21875,0.1975,0.22125,0.20375,0.205,0.22625,0.20625,0.195,0.215,0.195,0.21,0.20375,0.22125,0.2175,0.195,0.2,0.20375,0.20375,0.2,0.2,0.21875,0.20375,0.22,0.195,0.2125,0.22125,0.23,0.215,0.22125,0.20375,0.215,0.2075,0.2125,0.20625,0.21,0.21,0.195,0.21875,0.22125,0.215,0.20625,0.21375,0.2125,0.2,0.22125,0.2,0.2125,0.21,0.225,0.21,0.2025,0.20625,0.2125,0.20625,0.215,0.20375,0.2025,0.22125,0.195,0.2125,0.22,0.20125,0.21
0.2125,0.225,0.2075,0.21875,0.21,0.21,0.2125,0.21,0.195,0.2025,0.195,0.20625,0.2125,0.2025,0.195,0.2125,0.195,0.2,0.2,0.22125,0.225,0.2125,0.2,0.2075,0.2125,0.22125,0.22125,0.21,0.2,0.22125,0.2125,0.22125,0.2125,0.2,0.195,0.22125,0.225,0.2,0.22125,0.20375,0.20375,0.2175,0.2125,0.2,0.1775,0.2,0.20625,0.20375,0.195,0.2125,0.225,0.21,0.22125,0.21,0.20625,0.22,0.2,0.2175,0.195,0.21875,0.1975,0.2225,0.20375,0.205,0.2275,0.2075,0.195,0.215,0.19625,0.21,0.20375,0.22125,0.2175,0.195,0.2,0.20375,0.20375,0.2,0.2,0.21875,0.20375,0.22,0.195,0.2125,0.22125,0.23,0.215,0.22125,0.20375,0.215,0.2075,0.2125,0.20625,0.21,0.21,0.195,0.21875,0.22125,0.215,0.2075,0.215,0.2125,0.2,0.22125,0.2,0.2125,0.21,0.225,0.21,0.2025,0.20625,0.2125,0.2075,0.215,0.20375,0.2025,0.22125,0.195,0.2125,0.22,0.20125,0.21
0.2125,0.225,0.2075,0.22,0.21,0.21,0.2125,0.21,0.195,0.2025,0.195,0.20625,0.2125,0.2025,0.195,0.2125,0.195,0.2,0.2,0.22125,0.225,0.2125,0.2,0.2075,0.2125,0.22125,0.22125,0.21,0.2,0.22125,0.2125,0.22125,0.2125,0.2,0.195,0.22125,0.225,0.2,0.22125,0.20375,0.20375,0.2175,0.2125,0.2,0.1775,0.2,0.20625,0.20375,0.195,0.2125,0.225,0.21,0.22125,0.21,0.20625,0.22,0.2,0.2175,0.195,0.21875,0.1975,0.2225,0.20375,0.20625,0.2275,0.2075,0.195,0.215,0.1975,0.21,0.20375,0.22125,0.2175,0.195,0.2,0.20375,0.20375,0.2,0.2,0.21875,0.205,0.22,0.195,0.2125,0.22125,0.23,0.215,0.22125,0.20375,0.215,0.2075,0.2125,0.20625,0.21,0.21,0.195,0.21875,0.22125,0.215,0.2075,0.215,0.2125,0.2,0.22125,0.2,0.2125,0.21,0.225,0.21,0.2025,0.20625,0.2125,0.2075,0.215,0.20375,0.2025,0.22125,0.195,0.2125,0.22,0.20125,0.21
0.2125,0.225,0.2075,0.22,0.21,0.21,0.2125,0.21,0.195,0.2025,0.195,0.20625,0.2125,0.2025,0.19625,0.2125,0.19625,0.2,0.2,0.22125,0.225,0.2125,0.2,0.2075,0.2125,0.22125,0.22125,0.21,0.2,0.22125,0.2125,0.22125,0.2125,0.2,0.19625,0.22125,0.225,0.2,0.22125,0.20375,0.20375,0.2175,0.2125,0.2,0.1775,0.2,0.20625,0.20375,0.195,0.2125,0.225,0.21,0.22125,0.21,0.20625,0.22,0.2,0.2175,0.19625,0.21875,0.1975,0.2225,0.20375,0.2075,0.2275,0.2075,0.19625,0.215,0.1975,0.21,0.20375,0.22125,0.2175,0.19625,0.2,0.20375,0.20375,0.2,0.2,0.21875,0.205,0.22,0.195,0.2125,0.22125,0.23,0.215,0.22125,0.20375,0.215,0.2075,0.2125,0.20625,0.21,0.21,0.195,0.21875,0.22125,0.215,0.2075,0.215,0.2125,0.2,0.22125,0.2,0.2125,0.21,0.225,0.21,0.2025,0.20625,0.2125,0.2075,0.215,0.20375,0.2025,0.22125,0.195,0.2125,0.22,0.20125,0.21
0.2125,0.225,0.2075,0.22,0.21,0.21,0.2125,0.21,0.195,0.2025,0.195,0.2075,0.2125,0.2025,0.1975,0.2125,0.1975,0.2,0.2,0.22125,0.225,0.2125,0.2,0.2075,0.2125,0.22125,0.22125,0.21,0.2,0.22125,0.2125,0.22125,0.2125,0.2,0.1975,0.22125,0.225,0.2,0.22125,0.20375,0.20375,0.2175,0.2125,0.2,0.1775,0.2,0.20625,0.20375,0.195,0.2125,0.225,0.21,0.22125,0.21,0.20625,0.22,0.2,0.2175,0.1975,0.21875,0.1975,0.2225,0.20375,0.2075,0.2275,0.2075,0.1975,0.215,0.1975,0.21,0.20375,0.22125,0.2175,0.1975,0.2,0.205,0.20375,0.2,0.2,0.21875,0.205,0.22,0.195,0.2125,0.22125,0.23,0.215,0.22125,0.20375,0.215,0.2075,0.2125,0.20625,0.21,0.21,0.195,0.21875,0.22125,0.215,0.2075,0.215,0.2125,0.2,0.22125,0.2,0.2125,0.21,0.225,0.21,0.20375,0.20625,0.2125,0.2075,0.215,0.20375,0.2025,0.22125,0.195,0.2125,0.22,0.20125,0.21
0.2125,0.225,0.2075,0.22,0.21,0.21,0.2125,0.21,0.195,0.2025,0.195,0.2075,0.2125,0.2025,0.1975,0.2125,0.1975,0.2,0.2,0.22125,0.225,0.2125,0.2,0.2075,0.2125,0.22125,0.22125,0.21,0.2,0.22125,0.2125,0.22125,0.2125,0.2,0.1975,0.22125,0.225,0.2,0.22125,0.20375,0.20375,0.2175,0.2125,0.2,0.1775,0.2,0.20625,0.20375,0.195,0.2125,0.225,0.21,0.22125,0.21,0.20625,0.22,0.2,0.2175,0.1975,0.21875,0.1975,0.2225,0.20375,0.2075,0.2275,0.2075,0.1975,0.215,0.1975,0.21,0.20375,0.22125,0.2175,0.1975,0.2,0.205,0.20375,0.2,0.2,0.21875,0.205,0.22,0.195,0.2125,0.22125,0.23,0.215,0.22125,0.20375,0.215,0.2075,0.2125,0.20625,0.21,0.21,0.195,0.21875,0.22125,0.215,0.2075,0.215,0.2125,0.2,0.22125,0.2,0.2125,0.21,0.225,0.21,0.205,0.20625,0.2125,0.2075,0.215,0.20375,0.2025,0.22125,0.195,0.2125,0.22,0.20125,0.21
0.2125,0.225,0.2075,0.22,0.21,0.21,0.2125,0.21,0.195,0.2025,0.195,0.2075,0.2125,0.2025,0.1975,0.2125,0.1975,0.2,0.2,0.22125,0.225,0.2125,0.2,0.2075,0.2125,0.22125,0.22125,0.21,0.2,0.22125,0.2125,0.22125,0.2125,0.2,0.1975,0.22125,0.225,0.2,0.22125,0.20375,0.20375,0.2175,0.2125,0.2,0.1775,0.2,0.20625,0.20375,0.195,0.2125,0.225,0.21,0.22125,0.21,0.20625,0.22,0.2,0.2175,0.1975,0.21875,0.1975,0.2225,0.20375,0.2075,0.2275,0.2075,0.1975,0.215,0.1975,0.21,0.20375,0.22125,0.2175,0.1975,0.2,0.205,0.20375,0.2,0.2,0.21875,0.205,0.22,0.195,0.2125,0.22125,0.23,0.215,0.22125,0.20375,0.215,0.2075,0.2125,0.20625,0.21,0.21,0.195,0.21875,0.22125,0.215,0.2075,0.215,0.2125,0.2,0.22125,0.2,0.21375,0.21,0.225,0.21,0.205,0.20625,0.2125,0.2075,0.215,0.20375,0.2025,0.22125,0.195,0.2125,0.22,0.20125,0.21
0.2125,0.225,0.2075,0.22,0.21,0.21,0.2125,0.21,0.195,0.2025,0.195,0.2075,0.2125,0.2025,0.1975,0.2125,0.1975,0.2,0.2,0.22125,0.225,0.2125,0.2,0.2075,0.2125,0.22125,0.22125,0.21,0.2,0.22125,0.2125,0.22125,0.2125,0.2,0.1975,0.22125,0.225,0.2,0.22125,0.20375,0.20375,0.2175,0.2125,0.2,0.17875,0.2,0.20625,0.20375,0.195,0.2125,0.225,0.21,0.22125,0.21,0.20625,0.22,0.2,0.2175,0.1975,0.21875,0.1975,0.2225,0.20375,0.2075,0.2275,0.2075,0.1975,0.215,0.1975,0.21,0.20375,0.22125,0.2175,0.1975,0.2,0.205,0.20375,0.2,0.2,0.21875,0.205,0.22,0.195,0.2125,0.22125,0.23,0.215,0.22125,0.20375,0.215,0.2075,0.2125,0.20625,0.21,0.21,0.195,0.21875,0.22125,0.215,0.2075,0.215,0.2125,0.2,0.22125,0.2,0.215,0.21,0.225,0.21,0.205,0.20625,0.2125,0.2075,0.215,0.20375,0.2025,0.22125,0.195,0.2125,0.22,0.20125,0.21
0.2125,0.225,0.2075,0.22,0.21,0.21,0.2125,0.21,0.195,0.2025,0.195,0.2075,0.2125,0.2025,0.1975,0.2125,0.1975,0.2,0.2,0.22125,0.225,0.2125,0.2,0.2075,0.2125,0.22125,0.22125,0.21,0.2,0.22125,0.2125,0.22125,0.2125,0.2,0.1975,0.22125,0.225,0.2,0.22125,0.20375,0.20375,0.2175,0.2125,0.2,0.18,0.2,0.20625,0.20375,0.195,0.2125,0.225,0.21,0.22125,0.21,0.20625,0.22,0.2,0.2175,0.1975,0.21875,0.1975,0.2225,0.20375,0.2075,0.2275,0.2075,0.1975,0.215,0.1975,0.21,0.20375,0.22125,0.2175,0.1975,0.2,0.205,0.20375,0.2,0.2,0.21875,0.205,0.22,0.195,0.2125,0.22125,0.23,0.215,0.22125,0.20375,0.215,0.2075,0.2125,0.20625,0.21,0.21,0.195,0.21875,0.22125,0.215,0.2075,0.215,0.2125,0.2,0.22125,0.2,0.215,0.21,0.225,0.21,0.205,0.20625,0.2125,0.2075,0.215,0.20375,0.2025,0.22125,0.195,0.2125,0.22,0.20125,0.21
